"id","Text","phase","code","subCode","commentLength","label","tags","auto"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_59608cc9-0446-48ab-aa89-531c431a05b3-166","Drilled 9 1/2"" section from 3077 m to 3100 m.

Flow: 2600 lpm
Riser boost: 1500 lpm
RPM: 160
Torque: 10 - 12 kftlbs
Pressure: 290 bar
WOB: 0 - 5 ton

MW: 1.39 sg 
ECD: 1.45 - 1.46 sg
Avg ROP:  17.3 m/hr (directional control)
Max gas: 0.35 %

- Cuttings: Sandstone.","RES3","P","DRL","264","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_59608cc9-0446-48ab-aa89-531c431a05b3-225","Drilled 9 1/2"" section from 3326 m to 3389 m. 

Flow: 1800 - 2000 lpm
Riser boost: 1500 lpm
RPM: 100 - 140
Torque: 10 - 17 kftlbs
Pressure: 171 - 235 bar
WOB: 1 - 5 T
MW: 1.39 sg 
ECD: 1.47 - 1.48 sg
Avg ROP:  36 m/hr (directional control)
Max gas: 2.8 %

- Cuttings: Sandstone.
","RES3","P","DRL","279","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_6184997d-c51e-44d6-9391-ef0a61586044-92","Drilled 9 1/2"" section from 2120 m to 2133 m.  Parameters:  Flow: 2000 lpm (boosted riser w/1400 lpm) SPP: 150-154 bar Rotation: 180 rpm Torque: 10-12 kNm WOB: 1-7 ton ECD: 1.49-1.50 sg ESD: 1.44-1.44+ sg ROP: 10 m/hr inst (limited for directional control). ROP avg: 7.5 m/hr Max gas: 0.52 % (trip gas) Telemetry: Pulser","RES1","N","DRL","320","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_01dc3079-768e-4647-b325-e82da115aee8-214","Drilled from 3426m to 3449 m. Controlled ROP for directional control.   Flow: 2500 lpm Pressure: 223 - 226 bar WOB: 3 - 10 T RPM: 160 Torque: 9 - 22 kNm ROP: 23.4 m/hr ECD: 1.44 -1.46 sg Max gas: 2.1 %  Boosted riser with 1000 lpm.","RES3","P","DRL","231","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_a855670c-a113-4619-acf6-a083f0691291-150","Evaluated way forward with respect to directional control and potential collision Y1H wellbore. 
Meanwhile circulated with 1500 lpm, 95 bar and 20 rpm.","RES2","P","WAIT","151","dircontrol","['dircontrol', 'wait']","['dircontrol', 'wait']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_c83b7f8e-40c3-45d8-8172-f07c41bdff7f-272","Drilled from 3050 m to 3228 m with 2530 lpm, 232 bar, 160 RPM, 18-21 kNm and WOB 10 T. ECD (MWD) 1.43 - 1.44 sg. Max gas: 2.2 %. Avg ROP 39.6 m/hr. Boosted riser with 1000 lpm.\t ROP reduced for directional control as required.","RES1","P","DRL","227","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_b212eb62-ea04-4e52-8957-59270890389a-180","Drilled from 260 m to 308.5 m. 

Flow: 3000 - 4100 lpm
Pressure: 50 - 92 bar
WOB: 4 - 10 ton
RPM: 80 -120
Torque: 4 -10 kftlbs
ROP (avg) : 13.9 m/hr. Limited for directional control.","SURF","P","DRL","182","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_c83b7f8e-40c3-45d8-8172-f07c41bdff7f-274","Drilled from 3228 m to 3270 m with 1980-2560 lpm, 157-240 bar, 100-160 RPM, 13-18 kNm and WOB 7-15 T. ECD (MWD) 1.42 - 1.44 sg. Max gas: 2.1 %. Avg ROP 33.6 m/hr. Boosted riser with 1000 lpm. ROP reduced for directional control as required. At 0600 hrs: 0.03 m above and 0.12 m right of the plan 25/1-S-1 AY1H Rev F0","RES1","P","DRL","316","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_b212eb62-ea04-4e52-8957-59270890389a-181","Drilled from 308.5 m to 397.5 m. Periodic losses at the shakers. Started rig centrifuge. 

Flow: 3000 - 3900 lpm
Pressure: 50 - 88 bar
WOB: 4 - 9 ton
RPM: 80 -100
Torque: 3 -11 kftlbs
ROP (avg) : 29.7 m/hr. Limited for directional control.","SURF","P","DRL","239","dircontrol","['dircontrol', 'lostcirculation']","['dircontrol', 'lostcirculation']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_c83b7f8e-40c3-45d8-8172-f07c41bdff7f-278","Drilled from 3493 m to 3643 m with 2560 lpm, 238 bar, 160 RPM, 12-18 kNm and WOB 4-17 T. ECD (MWD) 1.43 - 1.45 sg (spikes to 1.57 sg). Max gas: 2.6 %. Avg ROP 37.2  m/hr. Boosted riser with 1000 lpm. ROP reduced for directional control as required. Observed 5% cavings on shakers.","RES1","P","DRL","280","dircontrol","['dircontrol', 'wellborestability']","['dircontrol', 'wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_59608cc9-0446-48ab-aa89-531c431a05b3-68","Drilled 9 1/2"" section from 2837 m to 2848 m. 

Flow: 1800 lpm
Riser boost: 1500 lpm
RPM: 60
Torque: 9 - 22 kftlbs
Pressure: 109 bar
WOB: 2 - 5 ton
MW: 1.42 sg 
ECD: 1.48 - 1.49 sg
Avg ROP:  7.3 m/hr (directional control)
Max gas: 0.46 %

- Cuttings: Sandstone.","RES3","P","DRL","261","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_01dc3079-768e-4647-b325-e82da115aee8-67","Drilled from 2654 m and 2660 m. Controlled ROP for directional control. Observed pack-off tendencies. Low flow to reduce wash out tendencies and aid directional control.   Flow: 2000 LPM Pressure: 151 bar WOB: 0-2 T RPM: 110 Torque: 14 kNm Max gas: 0.1  %. ROP: 2.4 m/hr ECD: 1.43 -1.44 sg  Boosted riser with 1000 lpm.","RES3","P","DRL","319","dircontrol","['dircontrol', 'packoff']","['dircontrol', 'packoff']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_59608cc9-0446-48ab-aa89-531c431a05b3-164","Drilled 9 1/2"" section from 3075 m to 3077 m.

Flow: 2600 lpm
Riser boost: 1500 lpm
RPM: 140
Torque: 10 - 14 kftlbs
Pressure: 287 bar
WOB: 2 - 4 ton
MW: 1.39 sg 
ECD: 1.45 - 1.46 sg
Avg ROP:  17.3 m/hr (directional control)
Max gas: 0.35 %

- Cuttings: Sandstone.","RES3","P","DRL","263","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_fb464aed-e47a-4bdf-bedf-13de9dba7de0-10","Drilled 9 1/2'' section from 4300m to 4378m.

Parameters:
Flow: 2300-2500 lpm
SPP: 210-226 bar
Rotation: 120-150 rpm
Torque: 20-25 kNm
WOB: 4-9 ton
ECD: 1.37-1.38 sg
ESD: 1.33 sg
ROP: 10-30 m/hr inst
ROP avg: 20 m/hr

- Boosted riser with 1500 lpm.
- Adjusted drilling parameters for directional control.
- Max gas in mud 13%.","RES1","N","DRL","326","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_fb464aed-e47a-4bdf-bedf-13de9dba7de0-11","Pulled off bottom while discussing way ahead.

- Unable to ensure directional control. Discussed way ahead with Halliburton onshore team.

Meanwhile:
- Circulated with 2500lpm / 229bar, 140rpm / 25kNm.","RES1","N","DIAG","201","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_d582fc24-3b08-4148-8732-027ae724f1fc-56","Drilled and oriented (slide) 26"" hole from 205 to 297 m in accordance with directional well plan.

Drilled with:
Flow: 3300-3700 lpm
Pressure 65-93 bar
RPM: surface 40, bit 106-114
Torque: 3-7 kft.lbs
WOB: 3-10 t

Slide drilled in following intervals for directional control: 205-233 m, 242-297 m.
Dumped and cleaned header box on every connection.

Enhanced Drilling system monitors blacked out at 10:00 hrs due to rig fuse tripped (pump still operational) - used ROV to monitor while continuing to slide drill.","INTCSG1","P","DRL","512","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_b8114def-81a6-4bdc-a281-e08b6a5e6457-299","Drilled 9-1/2"" pilot hole from 2470 m to 2793 m w/ 2250 lpm, 200 - 214 bar, 160 RPM, 8 - 14 kftlbs TQ, 6 - 10 mT WOB.ECD 1.457 - 1.463 sg EMW.Downlinked as required for directional control.Took survey at each stand down.Maintained instantaneous ROP at 50 m/hr, average ROP 34 m/hr.Commenced treating the mud with GSeal LCM from 2650 m.At midnight the wellbore was 0.25 m below and 4.74 m to the right of plan.00:00 - 06:00 updateContinued drilling 9-1/2"" pilot hole from 2793 m to 2826 m w/ 2250 lpm, 210 bar, 160 RPM, 7 - 13 kftlbs TQ, 6 - 10 mT WOB.ECD 1.457 - 1.463 sg EMW.Took survey at each stand down.Maintained instantaneous ROP at 40m/hr, average ROP 22 m/hr.  Encountered several formations that drilled at 5 - 6 m/hr.Identified top reservoir at 2774 m MD.Noted 1 m3/hr losses at 2825 m, drilled to 2826 m (stand down) and losses rapidly increased to 45 m3/hr.  Observed 16 mT overpull while P/U pipe.Pulled back to 2810 m, constant dynamic losses while circulating at 2250 lpm, 208 bar, 160 RPM, 1.44 sg EMW ECD.  Total lost 16 m3Put the well on the triptank for a flowcheck while lining up to pump LCM pill.  Static loss rate 4 m3/hr, total lost 1.2 m3Pumped 6 m3 LCM pill (300 kg/m3 OptiSeal 2) and displaced down at 900 lpm, 37 bar through the MWD tool.  No returns while pumping and mud level dropping in the riser (10 m drop when pill at TD).  Ran out of 1.4 sg mud after 23 m3 pumped, continued displacement with 1.35 sg mud.Ran down and positioned bit at 2824 m as LCM exited and pulled back to 2810 m.Pill ineffective, loss rate 42Cross circulated base oil down the kill line and up the choke line to keep the well full beneath the UAP.  Noted gradual pressure rise to 6 bar after 5 m3 pumped.  Stopped circulating and opened the UAP.Monitored the well and filled with base oil from the trip tank.  Initial loss rate 15 m3/hr but decreased slowly to stable condition by 06:00Meanwhile continued to mix mud and LCM pills.","","","","1938","dircontrol","['dircontrol', 'lostcirculation']","['dircontrol', 'lostcirculation']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_202ed3c0-a403-48db-8561-0599e75d4e96-61","Drilled 9 1/2"" section from 1757 m to 1823 m.  Parameters:  Flow: 1900-2100 lpm SPP: 147-170 bar Rotation: 60-180 rpm Torque: 10-20 kNm WOB: 0-3 ton ECD: 1.47 sg ESD: 1.44 sg ROP: 10-15 m/hr inst (limited by directional control). ROP avg: 9 m/hr Max gas: 0.8 %  - Observed torque spikes when stabs exited window. Stalled out when ALD exited window. - Increased parameters in steps. - Well path 1.47 m below and 2.44 m right of plan.","RES1","N","DRL","432","dircontrol","['dircontrol', 'harddrilling']","['dircontrol', 'harddrilling']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_d3cde755-0fc3-428b-bcc5-1913d6f854ee-5","Continued drilling from 5144 m to 5260 m. Reamed a single each stand. Limited ROP to optimize LWD data aquisition and directional control.
Parameters:
Flow: 1800 lpm
SPP: 4200 - 4290 psi
Rotation: 130 - 152 rpm
Torque: 21 - 22 k ft-lbs
WOB: 7 - 12 MT
ROP: 23 m/hr","PROD2","P","DRL","270","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_9ef70d0f-8e58-4745-b46c-ba506ce73374-341","Drilled 8 1/2"" section from 3956 m to 3994 m.

Parameters:
Flow: 2200 lpm
SPP: 255-260 bar
Rotation: 180 rpm
Torque: 12-17 kNm
WOB: 5-9 ton 
Instant ROP: 10-25 m/h (limited by directional control)
ROP avg: 13 m/hr
ECD: 1.61 sg 
ESD: 1.54 sg
MW out: 1.52-1.53 sg at 50 deg
Max gas: 0.6 %
Telemetry: Wired Drill Pipe

- Observed inclination of 6-7 deg. Applied 100% steering force - minimal response on ABI seen. Adjusted ROP to stay within target box.
- Average drilled 68 m / skip filled.
- Boosted riser with 1100 lpm.
","RES1","P","DRL","520","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_ff189ca1-958c-447a-bd3a-e2b60b4e38f9-363","Drilled 12 1/4'' hole from 3114m to 3204m
- Staged up inst ROP in steps to 200m/hr. Controlled ROP due to directional control
- Parameters: 4300lpm/333-337bar, 120-160rpm/22-30kNm, WOB 8-16ton, 1.61-1.62sg EMW, Gas 0.1%, Inst ROP 100-200m/hr
- Boosted riser with 1700lpm
- Drilled stringer at 3183-3185m","PRODCSG1","P","DRL","303","dircontrol","['dircontrol', 'lowrop']","['dircontrol', 'lowrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_9c066738-015e-4013-9fd2-5cf706c0d527-197","Continued drilling 6.5"" lateral reservoir section from 4116 m to 4153 m. 
- Rotation: 100 rpm / 19-22 kNm. 
- Flow: 1000 lpm / 256 bar.
- MW in/out: 1.57 sg / 1.57 sg.
- ESD 1.57 sg, ECD 1.61 sg 
- WOB: 2-6 ton
- inst. ROP: 20-30 m/hr (directional control). 
- Avrg ROP: 18 m/hr.
- Max Gas: 6 %","RES2","P","DRL","294","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_91967a5f-f367-4f71-9295-b395c2b7b23c-23","Drilled 12 1/4"" hole from 1661 m to 1688 m. 
Distanced to plan (plan_25/1-S-1 AY1H rev D0): 0.54 m below and 0.57 m right.

Flow: 4500 LPM
Pressure: 232 bar
WOB: 7-9 mT
RPM: 80-150
Torque: 5-7 kNm
Average ROP: 27 m/hr
Inst ROP: 35 m/hr (restricted due to directional control)
ECD: 1.42 - 1.43 sg.
EMS (D001): 1.42 - 1.43 sg / AMS (D002): 1.41 - 1.43 sg 
Max gas: 0.3 %.","PRODLNR1","P","DRL","369","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_c83b7f8e-40c3-45d8-8172-f07c41bdff7f-133","Drilled with NOVOS from 2975 m to 3050 m with 2520 lpm, 230 bar, 160 RPM, 18-22 kNm and WOB 8-14 T. ECD (MWD) 1.43 - 1.444 sg. Max gas: 5.5 %. Avg ROP 30 m/hr.  ROP reduced for directional control as required.","RES1","P","DRL","209","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_ea8c3ec6-6ab0-4a62-80e1-9a470f7dc7f7-88","Drilled 9 1/2"" section from 3580m to 3727m

Parameters: 
Flow: 2400 lpm
SPP: 212 bar
Rotation: 160 rpm
Torque: 27-35 kNm
WOB: 3-10 ton
ECD: 1.35-1.36 sg
ESD: 1.29 sg
ROP: 15-40 m/hr inst (directional control).
ROP avg: 24 m/hr
Max gas: 4.2 %

- Boosted riser with 1000 lpm
- Drilled average 44m / 6 ton filled on HCB tank. 
","RES2","P","DRL","324","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_91f3b8ca-78f0-4686-b5d3-e134129ffafe-36","Drilled 12 1/4"" hole from 4368 m to 4400 m with 4000 lpm, 320-330 bar, 120-180 rpm, 38-44 kNm, 6-20 ton WOB, gas 0.1-0.3%. 1.516-1-518 sg ECD with 1.49 sg MW. Instantaneous ROP 2-15 m/hr. Average ROP: 5.5 m/hr.
- OBM lubrication rate in auger while drilling = 0-0.5 m3/hr.
- Directional control: 1.4 m right and 1.4 m below planned trajectory (2.3 m CT-CT).
- At 4382 m, observed significant decrease in near bit inclination trend when drilling with full parameters. Changed drilling parameters to optimize progress and maintaining inclination.","INTCSG2","P","OTC","544","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_74ddb2a1-0760-41ff-8698-f7f8d2bed7f1-88","Drilled 9 1/2"" section from 4457 m MD to 4639 m MD.

Drilling parameters:
Flowrate: 2200 lpm
Pressure: 203-205 bar
Rotation: 160 rpm
Torque: 30 - 38 kNm
WOB: 5 - 18 ton
Inst. ROP:  10-50 m/hr (limited by directional)
Avg. ROP: 19.7 m/hr
Max ECD: 1.34 sg
ESD: 1.29-1.31 sg (affected by wellbore breathing) 
MW: 1.24 sg MW50 
Hole cleaning: 54 m / 6 t
Max gas: 3.7 % 

- Controlled ROP and drilling parameters according to losses.
- Average dynamic loss trend while drilling interval: 6.5 m3/stand. 
- Experienced wellbore breathing on connections.
- Continued to experience steering issues with need to control ROP to 10 m/hr periodically.
- Drilled very intermittent / hard formation, significantly affecting drilling progress.
- Re-filled lube oil on TDX.
- At 4234 m MD observed sudden loss of WOB and torque, ECD dip and loss rate increase. Indicative of micro-faulting.
- Reduced ROP to 10 m/hr for directional control due to deflection from 4234 m MD.
- Drilled hard stringer with 1800 lpm / 151 bar and 80-160 RPM from 4617 m to 4623 m.
- Added 3 sxs/std of BaraCarb 50. 
- Boosted riser with 700 lpm.","RES3","P","DRL","1107","dircontrol","['dircontrol', 'lowrop', 'lostcirculation', 'wellborebreathing']","['dircontrol', 'lowrop', 'lostcirculation', 'wellborebreathing']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_501e43fd-c63a-4a47-a6e3-ea20e6b9e1c0-0","Drilled 9 1/2"" section from 2000 m to 2029 m.  Parameters:  Flow: 2100 lpm SPP: 170 bar Rotation: 180 rpm Torque: 11-15 kNm WOB: 2-6 ton ECD: 1.48 sg ESD: 1.44 sg ROP: 10-20 m/hr inst (limited by directional control). ROP avg: 12 m/hr Max gas: 0.3 %  - Recorded gyro surveys. - Adjusted steering parameters to achieve required turn with limited success. Observed well 4 m below P-5 AH and tracking in azimuthal direction. Not able to get left hand turn. - Boosted riser with 1500 lpm.","RES1","P","DRL","484","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_9051849b-7f70-4743-9110-9bb48dda8d56-706","Drilled 17 1/2"" x 21 1/2"" hole from 769m to 937m.  Managed to get right hand turn in steering mode, with higher then expected dog legs. Switched back to holding mode @ 814m, managed to continue drilling deviating from planned well path but with sufficient directional control.  ROP 25-30 m/hr, WOB 2-8 Klbs, 100 rpm, 6-8 kftlbs torque, 1400gpm, 2800-2900 psi, ECD 12.7ppg.  One rib on AutoTrak not functioning. Second high dog leg (4.6 deg/30) in trajectory @ 785-814m.","INT1","P","DRL","469","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_2ac4614c-f738-4cb8-97d8-d0ff50df4a72-161","Drilled ahead 8 1/2"" hole from 3259 m to 3284 m. - 1400 lpm, 130 bar, 75 rpm, 14-30 kNm, 4-8 MT WOB, 10-20 m/hr ROP (ROP controlled for directional control reasons). - High slip stick vibration registered by MWD tools while drilling with stiff BHA through high dogleg build section (localised doglegs up to 9°/30m). - rpm limited to no more than 75 rpm while rotating MWD tools through the high dogleg build section. - ECD 1.63 sg, ESD 1.592 sg. Max gas 7.1%. Meanwhile prepared surface volume of 1.36 sg OBM for displacement.","RES1","P","DRL","526","dircontrol","['dircontrol', 'harddrilling']","['dircontrol', 'harddrilling']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_e1e2013d-780d-4f14-8736-495a0e9c0b2b-2","Drilled 8 1/2"" hole from kick-off depth at 5410 m to 5500 m. Limited ROP down to 5480 m for directional control. Parameters: 100 - 140 rpm / 45 - 50 KNm torque, 2100 lpm / 228 bar, 1.50 - 1.53 sg ECD, 5 - 10 MT WOB, 20 - 40 m/hrs ROP, 18 m/hrs average ROP, max gas 6.5 pct.","RES1","P","DRL","273","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_400d2da2-6781-4e92-b1f8-d0079dbb0f32-109","Drilled 25/4-F-1-AH, 14-1/4"" hole section to 2705m with 3275-3500 lpm, 275-285 bar, 120-140 rpm, 12-18k ft/lbs, 7-10mT wobECD: 1.42 - 1.43sg EMW30-50 m/hr instantaneous ROP, 21.6m/hr all in ROP.Downlink for directional control.Record survey after each stand.Survey at 00:00: 2683.65m, m TVD 2207.89, 86.20inc,  122.88azmVaried parameters due to vibrations and stick/slip.00:00-04:00Drilled 25/4-F-1-AH, 14-1/4"" hole section to 2766m (TD) with 3100-3500 lpm, 253-285 bar, 140 rpm, 10-18k ft/lbs, 6-12mT wobECD: 1.43 - 1.44sg EMW, max gas in reservoir: 3.37% at 2732m50 m/hr instantaneous ROP, 15.25m/hr all in ROP.Reduced parameters prior to and while drilling reservoir.Downlink for directional control.Record survey after each stand.Survey at 2766m (TD): 2745.84m MD,  2208.90m TVD, 89.94inc, 121.26azmBit to plan: 0.11m above and 0.96m left.04:00-06:00Checked TD depth. Recorded SCR'sBroke and racked back 1 stand due to 4m of last stand drilled to reach TD.Washed and reamed 1 stand while circulating 1 BU with 3150 lpm, 257 bar, 150 rpm, 12-15k ft/lbs OBT, ECD: 1.41-1.42","","","","1075","dircontrol","['dircontrol']","['dircontrol']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_c83b7f8e-40c3-45d8-8172-f07c41bdff7f-315","RIH from 2642 m to 2654 m and staged mud pumps up to 135 lpm and 27 bar, no return seen. Increased to 400 lpm and 48bar and saw return in trip tank. Lined up and took returns to shakers and staged up to 500 lpm and 56 bar, steady return with losses. Cycled mud pumps to activate COT tools.  Removed PS21 and installed master bushing and bowls #3.","PRODLNR1","P","WRKPIP","346","stuckpipe","['lostcirculation', 'stuckpipe']","['lostcirculation', 'stuckpipe']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_18ec77e7-57f6-467c-bce8-92b8a551b289-287","String packed off and stalled out. Unable to re-establish circulation/rotation. Jarred up 33 times until string moved upwards. Jarred down 4 times and observed string moving downwards. Established circulation/rotation in steps up to 1815 lpm, 133 bar, 65 rpm and reciprocated string until fully free.","RES1","N","DC","300","stuckpipe","['harddrilling', 'packoff', 'stuckpipe']","['harddrilling', 'packoff', 'stuckpipe']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_7df257bd-d1e2-4a1f-a69a-6e5152075945-52","M/U DDM, staged up circulation to 2400 lpm flow-rate, 206 bar pressure. Attempted to rotate, no success, 40 kNm max Tq. \tWorked string, set down 35 mT, overpull 65 mT. \tAttempted to fire jars down, no success. Fired jars up once. \tIncreased flow-rate to 2500 lpm. \tPulled 125 mT over-pull, string came free. Established rotation and reamed interval. \tRacked stand and picked up single from catwalk. \tFound string stuck again at 4840m. Took 85 mT overpull. Slacked off to neutral weight and established rotation.","","","","517","stuckpipe","['stuckpipe', 'tighthole']","['stuckpipe', 'tighthole']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_d5365628-3d40-4250-a2c6-29f64df27f2a-12","Broke off cement hose and attempted to pull string to above cement. Found string stuck - took max overpull of 265 mt block weight. Work string up to 300 mt overpull (blockweight). UnsuccessfulRe-connected cement hose and displaced cement out of drill string with  with seawater. Adjusted displacement rate according to pressure: Max 126 bar at 140 lpm. Eventually broke over and increased rate to 1100 lpm at 89 bar. Total volume pumped: 11 m3.Resumed pumping with rig pumps. Initially 250 lpm / 70 bar, pressure then dropping. Continued to work pipe whilst increasing pump rate in stages to 4500 lpm / 78 bar with returns to shakers.Attempted to rotate with up to 40 knm - not possible. Locked in 14 kNm torque and worked string without success. Locked in 20 kNm and worked string without success.Released torque and worked string between 30 mt down to max 245 mt overpull (310 mt on weight indicator, incl blocks) without success. Increased pump rate to 4700 lpm, noted pressure decreasing to 70 bar. Green cement over shakers.Note: Surface cement samples still soft and with free water.","","","","1089","stuckpipe","['stuckpipe', 'tighthole']","['stuckpipe', 'tighthole']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_544a1aeb-ad12-460d-82bb-3cba1ef460b2-318","Lubricated/pulled OOH with 15.95"" BHA from 2180 m to 1775 m on 5 1/2'' WDP with 0-500 lpm / 2-10 bar.
- Observed varying drag while POOH between 0-110 tons.
- Jarred upwars 4 times to pass restriction after pulling to max OP of 150 ton. 
- Unable to establish circulation.
- Lost signal to PWD and AMS's at 02:30.

Note: 17"" liner shoe at 1644 m. Top of DC at 151 m behind bit.","INTCSG1","N","POH","377","stuckpipe","['stuckpipe']","['stuckpipe']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_544a1aeb-ad12-460d-82bb-3cba1ef460b2-320","Jarred string free downwards and established rotation with 50 rpm / 18-20 kNm.

Worked/reamed string down from 1775 m to 1877 m.
- Stood up at 1803 m. Jarred downwards and reamed with 30-50 rpm / 20-49 kNm, 15 ton WOB to work down past restriction.
- Applied 5-15 bar pressure in string.","INTCSG1","N","RIH","287","stuckpipe","['stuckpipe']","['stuckpipe']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_82bb7059-b00e-4d6e-84f5-9f9243791d5e-275","POOH with 5 1/2'' WDP from 2089m to surface.

- Slugged pipe with 5m3 1.65sg OBM.
- NOV tested 5 1/2'' WDP while tripping out. Removed stand #53 and #47, damaged by jarring stuck pipe (connection lost).
- Total of 17ea tests done to identify broken WDP connections.
- B/O and L/D 5 1/2'' cut HWDP to deck.
- Observed charge on planned connection - tooljoint heavily distorted and splayed.","PRODLNR1","N","POH","388","stuckpipe","['stuckpipe']","['stuckpipe']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_caefca1c-7223-48ad-a48a-410d2e997f5c-156","Attempted to wash down at 260 lpm, no rotation. Slid in hole with 10 mT drag, rising to 20 mT when 2 m off-bottom. Attempted to start rotation, increased flow-rate to 1745 lpm. String packed off and stalled out. Worked stuck pipe. Cocked jar, picked up to 170 mT (60 mT over-pull), string began to move up. Pulled bit into shoe with 60 mT over-pull all the way.","","N","PIPE","361","stuckpipe","['harddrilling', 'packoff', 'stuckpipe']","['harddrilling', 'packoff', 'stuckpipe']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_ecfeaf4c-0b12-44cf-b55c-a76a1e302461-274","Increased RPM to 160 and continued to work the pipe from 1896 m to 1872 m.Pipe stalled out constantly (even when inside the casing)Continued to work the pipe, attempting to pass each obstruction when stalling out.  Jarred as required.Well became slicker while working.  Made good pass with no rotation then made good pass with no rotation or circulation.Racked stand back.","PH1","P","DP","372","stuckpipe","['harddrilling', 'stuckpipe']","['harddrilling', 'stuckpipe']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_fa623bc9-9eb7-4da4-990a-472281ed13c1-278","Torqued up and packed off to 200 bar, lost rotation, circulation, stuck.Pumped 20 m3 hi-vis sweep, jarred up twice, re-established circulation.Jarred up 3 x to 125 mT (string & block wt 61 mT) and pulled to 225 mT, came free.Established rotation, pumped 20 m3 hi-vis sweep.","","","","273","stuckpipe","['packoff', 'stuckpipe']","['packoff', 'stuckpipe']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_6086e500-6a76-472e-bb6d-5b92cdc54e55-236","POOH with 17 1/2"" BHA on 5 1/2"" DP to 1659m. Took 20 mT overpull. Attempted to RIH, sat down 20 mT and freed string. Pulled up and took 25 mT OP. Set down 20 mT - no go. Established circulation at 100 lpm and attemted to free string - no go. Jarred down 2 times and freed string. Increased pump rate to 300 lpm and pulled slowly past restriction to 1659m - ok. 
- Note: Stringer at 1649m. 

Meanwhile:
Finished repairing piston on MP 3","INTCSG1","P","POH","435","stuckpipe","['lowrop', 'stuckpipe', 'tighthole']","['lowrop', 'stuckpipe', 'tighthole']"
